,Original File,Mapping
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform17-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_120_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform21-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_121_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform24-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_122_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform27-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_123_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform28-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_124_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform3-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_125_0000.nii.gz
0,../nii_files/Ablation_3/5_template/reg_RT_142_deform30-downsample100.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTr/jhu_126_0000.nii.gz
0,../registered_niftis/reg_LT_138.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_127_0000.nii.gz
0,../registered_niftis/reg_LT_146.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_128_0000.nii.gz
0,../registered_niftis/reg_LT_147.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_129_0000.nii.gz
0,../registered_niftis/reg_LT_150.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_130_0000.nii.gz
0,../registered_niftis/reg_RT_138.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_131_0000.nii.gz
0,../registered_niftis/reg_RT_146.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_132_0000.nii.gz
0,../registered_niftis/reg_RT_147.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_133_0000.nii.gz
0,../registered_niftis/reg_RT_150.nii.gz,../02_jsoong_ablation_3/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task305_TemporalBone/imagesTs/jhu_134_0000.nii.gz
