,Original File,Mapping
0,../nii_files/12_Mathias_Study/reg_RT_152_deform8-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_125_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_RT_152_deform9-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_126_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform1-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_127_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform10-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_128_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform2-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_129_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform3-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_130_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform4-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_131_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform5-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_132_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform6-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_133_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform7-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_134_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform8-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_135_0000.nii.gz
0,../nii_files/12_Mathias_Study/RT_153_deform9-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_136_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform10-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_137_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform2-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_138_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform3-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_139_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform4-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_140_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform5-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_141_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform6-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_142_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform7-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_143_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform8-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_144_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_150_deform9-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_145_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform1-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_146_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform10-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_147_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform2-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_148_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform4-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_149_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform5-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_150_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform6-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_151_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform7-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_152_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform8-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_153_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_151_deform9-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_154_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform1-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_155_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform10-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_156_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform2-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_157_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform3-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_158_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform4-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_159_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform5-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_160_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform6-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_161_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform7-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_162_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform8-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_163_0000.nii.gz
0,../nii_files/12_Mathias_Study/reg_LT_152_deform9-downsample100.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTr/jhu_164_0000.nii.gz
0,../registered_niftis/reg_RT_143.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_165_0000.nii.gz
0,../registered_niftis/reg_LT_148.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_166_0000.nii.gz
0,../registered_niftis/reg_LT_171.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_167_0000.nii.gz
0,../registered_niftis/reg_LT_147.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_168_0000.nii.gz
0,../registered_niftis/reg_LT_143.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_169_0000.nii.gz
0,../registered_niftis/reg_RT_147.nii.gz,../05_ading_SSM/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task112_TemporalBone/imagesTs/jhu_170_0000.nii.gz
