,Original File,Mapping
0,../nii_files/Ablation_2/RT_153_deform130-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_129_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform131-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_130_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform132-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_131_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform133-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_132_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform134-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_133_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform135-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_134_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform136-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_135_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform137-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_136_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform138-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_137_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform14-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_138_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform140-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_139_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform141-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_140_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform142-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_141_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform143-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_142_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform144-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_143_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform145-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_144_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform146-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_145_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform147-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_146_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform148-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_147_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform149-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_148_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform15-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_149_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform151-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_150_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform152-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_151_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform153-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_152_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform154-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_153_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform155-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_154_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform156-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_155_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform157-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_156_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform158-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_157_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform159-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_158_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform16-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_159_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform160-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_160_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform161-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_161_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform163-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_162_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform164-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_163_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform165-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_164_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform166-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_165_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform167-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_166_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform168-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_167_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform169-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_168_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform17-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_169_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform170-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_170_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform171-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_171_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform172-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_172_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform173-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_173_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform175-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_174_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform176-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_175_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform177-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_176_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform178-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_177_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform179-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_178_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform18-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_179_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform180-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_180_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform181-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_181_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform182-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_182_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform183-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_183_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform184-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_184_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform185-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_185_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform1-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_186_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform10-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_187_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform100-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_188_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform101-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_189_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform102-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_190_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform104-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_191_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform105-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_192_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform106-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_193_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform107-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_194_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform108-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_195_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform109-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_196_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform11-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_197_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform110-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_198_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform111-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_199_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform112-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_200_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform113-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_201_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform114-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_202_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform187-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_203_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform188-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_204_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform189-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_205_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform19-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_206_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform190-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_207_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform191-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_208_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform192-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_209_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform193-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_210_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform194-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_211_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform195-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_212_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform196-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_213_0000.nii.gz
0,../nii_files/Ablation_2/RT_153_deform197-downsample100.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTr/jhu_214_0000.nii.gz
0,../registered_niftis/reg_RT_143.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_215_0000.nii.gz
0,../registered_niftis/reg_LT_148.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_216_0000.nii.gz
0,../registered_niftis/reg_LT_171.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_217_0000.nii.gz
0,../registered_niftis/reg_LT_147.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_218_0000.nii.gz
0,../registered_niftis/reg_LT_143.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_219_0000.nii.gz
0,../registered_niftis/reg_RT_147.nii.gz,../03_ading_ablation_2/nnUnet/nnUNet_raw_data_base/nnUNet_raw_data/Task222_TemporalBone/imagesTs/jhu_220_0000.nii.gz
